danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,labels
0.454,0.0139,4,-29.966,0,0.0513,0.995,0.943,0.0736,0.243,130.242,184853,4,1
0.449,0.00766,9,-37.783,0,0.103,0.991,0.873,0.0732,0.575,64.059,175427,3,1
0.384,0.0494,2,-25.316,1,0.0548,0.994,0.908,0.0958,0.0785,125.261,319973,4,1
0.102,0.0733,10,-24.133,0,0.0488,0.974,0.859,0.28,0.0308,73.954,537427,3,1
0.306,0.0127,7,-33.274,1,0.0466,0.991,0.952,0.0634,0.106,89.231,142857,4,1
0.2,0.00565,5,-35.941,0,0.0482,0.996,0.829,0.0996,0.0727,137.152,119147,4,1
0.318,0.00397,4,-27.003,0,0.0882,0.995,0.912,0.0612,0.0376,79.898,111307,4,1
0.329,0.141,0,-25.337,0,0.0415,0.981,0.878,0.128,0.21,66.108,130747,4,1
0.313,0.0324,3,-29.155,0,0.0451,0.992,0.919,0.1,0.0522,127.356,182720,5,1
0.3,0.0296,4,-25.094,0,0.0355,0.975,0.913,0.0786,0.0798,68.118,258000,4,1
0.24,0.0834,6,-29.545,0,0.0499,0.978,0.944,0.0804,0.188,169.621,159320,4,1
0.235,0.158,8,-20.795,0,0.0365,0.985,0.925,0.115,0.182,104.886,232440,4,1
0.0877,0.0763,9,-23.986,1,0.0429,0.645,0.897,0.353,0.0509,78.535,295219,4,1
0.388,0.0141,6,-26.303,0,0.0403,0.995,0.925,0.0903,0.109,72.415,372653,4,1
0.233,0.00489,1,-29.934,1,0.0459,0.995,0.888,0.109,0.0407,60.599,230181,4,1
0.265,0.00659,1,-30.075,0,0.0541,0.992,0.872,0.0742,0.0724,69.345,313080,5,1
0.502,0.0165,2,-26.06,0,0.065,0.995,0.953,0.0668,0.0829,133.864,170006,4,1
0.318,0.00407,3,-35.677,1,0.0578,0.994,0.928,0.0793,0.0388,73.2,606801,5,1
0.159,0.098,9,-20.968,0,0.0483,0.956,0.463,0.113,0.0439,76.715,260520,3,1
0.241,0.0436,10,-28.185,1,0.0551,0.995,0.951,0.0937,0.241,62.401,268461,4,1
0.32,0.00501,1,-33.366,1,0.0455,0.993,0.919,0.0618,0.0383,68.947,294960,5,1
0.427,0.00255,10,-36.604,1,0.0638,0.995,0.932,0.0706,0.393,110.032,189800,4,1
0.0975,0.0077,9,-34.135,0,0.0471,0.988,0.83,0.0603,0.0989,87.152,190813,4,1
0.182,0.131,1,-17.783,0,0.0401,0.785,0.905,0.121,0.0541,111.685,268147,4,1
0.336,0.044,7,-29.255,0,0.0456,0.982,0.96,0.221,0.0666,90.243,172444,4,1
0.414,0.104,5,-27.838,0,0.0493,0.987,0.901,0.111,0.154,116.681,103960,3,1
0.399,0.00173,4,-37.305,1,0.066,0.996,0.944,0.0779,0.165,71.817,156080,4,1
0.249,0.0715,8,-22.36,1,0.0427,0.987,0.917,0.137,0.0434,109.026,101907,5,1
0.16,0.0301,1,-25.553,1,0.0495,0.968,0.888,0.161,0.0396,67.917,190867,3,1
0.267,0.00361,8,-29.735,1,0.0511,0.995,0.925,0.0723,0.063,94.872,160453,1,1
0.219,0.0153,9,-33.563,0,0.0346,0.994,0.923,0.0934,0.1,57.439,312757,4,1
0.263,0.00452,11,-28.468,0,0.0488,0.984,0.959,0.0822,0.157,139.574,147613,5,1
0.185,0.0244,2,-21.267,0,0.0405,0.974,0.902,0.0768,0.0332,120.597,189693,3,1
0.174,0.0276,7,-30.807,1,0.0411,0.061,0.628,0.148,0.035,119.094,135893,4,1
0.272,0.0132,4,-28.85,1,0.0365,0.99,0.924,0.0875,0.0743,73.368,272133,4,1
0.233,0.0358,0,-28.579,0,0.0373,0.946,0.878,0.108,0.0396,117.497,234000,3,1
0.329,0.0171,4,-30.374,1,0.0393,0.993,0.92,0.0904,0.127,65.054,287960,3,1
0.144,0.0813,5,-20.594,0,0.0476,0.989,0.914,0.108,0.0691,64.018,317677,4,1
0.385,0.017,9,-31.561,0,0.0429,0.993,0.915,0.0905,0.0714,64.729,165987,3,1
0.361,0.0659,7,-28.757,0,0.054,0.995,0.875,0.122,0.375,85.114,195243,4,1
0.36,0.00301,6,-35.441,0,0.0444,0.994,0.897,0.0557,0.18,72.892,301400,4,1
0.286,0.0374,6,-23.007,1,0.0392,0.994,0.927,0.0913,0.0375,120.107,161560,3,1
0.0685,0.0173,1,-26.846,0,0.0408,0.942,0.66,0.1,0.073,74.996,285840,1,1
0.121,0.0666,7,-21.746,0,0.0472,0.866,0.912,0.103,0.0337,78.716,189973,5,1
0.115,0.0532,11,-23.93,0,0.0412,0.989,0.846,0.104,0.0754,79.222,270560,3,1
0.243,0.0325,8,-23.379,1,0.0454,0.992,0.879,0.108,0.0404,74.26,237960,3,1
0.198,0.0246,4,-32.071,0,0.0436,0.945,0.275,0.122,0.125,168.273,202240,3,1
0.389,0.0139,0,-31.931,0,0.0472,0.995,0.848,0.0984,0.0922,87.197,365040,3,1
0.242,0.0766,7,-29.205,0,0.0638,0.995,0.87,0.142,0.494,205.651,180880,4,1
0.407,0.0991,5,-23.591,1,0.0423,0.99,0.894,0.0867,0.0313,125.016,471827,4,1
0.144,0.11,5,-17.592,0,0.0542,0.979,0.436,0.113,0.0307,77.907,201775,4,1
0.328,0.00278,10,-38.801,1,0.0566,0.995,0.868,0.105,0.194,75.387,85907,1,1
0.128,0.00262,6,-36.152,1,0.037,0.991,0.921,0.111,0.0759,67.485,377507,4,1
0.314,0.0249,7,-34.402,1,0.0469,0.995,0.938,0.0914,0.238,102.328,234880,5,1
0.299,0.00626,9,-30.923,1,0.0478,0.994,0.901,0.0823,0.0634,69.043,378733,4,1
0.371,0.0318,7,-26.965,1,0.0401,0.994,0.947,0.141,0.0924,72.07,140914,3,1
0.454,0.0076,4,-33.663,1,0.0408,0.995,0.91,0.0864,0.294,64.645,176518,4,1
0.152,0.0274,6,-29.234,1,0.0478,0.979,0.895,0.107,0.0398,88.171,300232,4,1
0.44,0.00925,3,-32.452,1,0.0468,0.984,0.936,0.0873,0.0908,129.129,273667,4,1
0.17,0.0371,2,-26.981,1,0.0412,0.643,0.151,0.209,0.0397,83.567,328600,3,1
0.29,0.00429,11,-31.367,1,0.0588,0.995,0.94,0.085,0.0931,64.012,335760,4,1
0.137,0.0311,5,-28.208,1,0.0381,0.982,0.972,0.0908,0.063,179.223,433667,3,1
0.392,0.0152,6,-30.684,0,0.0424,0.996,0.885,0.081,0.12,74.963,359464,4,1
0.489,0.0375,0,-22.822,0,0.102,0.993,0.941,0.117,0.192,72.583,170329,4,1
0.366,0.00533,3,-34.215,1,0.045,0.995,0.934,0.154,0.188,76.436,484220,4,1
0.445,0.0123,0,-25.606,1,0.0454,0.995,0.925,0.169,0.232,58.875,169467,4,1
0.372,0.00297,6,-31.65,1,0.057,0.995,0.951,0.0587,0.226,89.567,207600,3,1
0.0921,0.0183,7,-31.858,1,0.0513,0.942,0.94,0.195,0.039,166.979,172120,3,1
0.415,0.00977,10,-35.055,1,0.0409,0.993,0.965,0.11,0.142,91.468,318320,4,1
0.378,0.00592,1,-27.902,1,0.0511,0.992,0.9,0.0689,0.0823,63.331,380720,4,1
0.215,0.0295,10,-26.228,1,0.0463,0.993,0.965,0.0814,0.0364,112.51,130368,4,1
0.448,0.111,10,-20.606,1,0.0353,0.991,0.898,0.0974,0.0755,74.76,204629,3,1
0.0999,0.181,0,-17.599,0,0.0424,0.94,0.888,0.105,0.0922,71.277,178507,4,1
0.236,0.017,4,-32.34,1,0.0374,0.99,0.958,0.0838,0.0777,68.855,244010,4,1
0.279,0.0149,10,-27.651,1,0.0382,0.986,0.0667,0.0977,0.166,140.08,403573,3,1
0.244,0.0526,9,-21.415,1,0.0397,0.933,0.85,0.108,0.0391,74.367,173481,4,1
0.236,0.108,9,-27.586,1,0.0388,0.99,0.896,0.134,0.444,134.989,218787,4,1
0.287,0.0155,10,-32.613,1,0.0506,0.996,0.925,0.0906,0.287,69.214,128147,4,1
0.264,0.0516,4,-24.887,1,0.0433,0.992,0.894,0.0908,0.0782,70.802,171667,3,1
0.406,0.00921,2,-31.822,1,0.087,0.984,0.906,0.0953,0.303,80.507,215800,4,1
0.281,0.0693,3,-28.728,1,0.0439,0.987,0.905,0.0862,0.132,77.602,152419,4,1
0.194,0.0269,5,-34.472,1,0.0413,0.993,0.963,0.0626,0.137,171.966,150907,4,1
0.312,0.0135,0,-25.102,1,0.0502,0.995,0.936,0.112,0.103,69.034,266053,4,1
0.16,0.0627,0,-24.534,0,0.0364,0.991,0.933,0.0943,0.0393,62.02,260000,4,1
0.416,0.00325,3,-37.682,1,0.0505,0.995,0.913,0.0897,0.103,67.351,329044,3,1
0.307,0.0895,3,-23.189,1,0.0389,0.991,0.859,0.102,0.0344,132.125,211133,4,1
0.273,0.00573,9,-39.245,1,0.0493,0.994,0.913,0.0857,0.174,91.621,193320,3,1
0.128,0.0209,11,-26.683,1,0.0437,0.989,0.374,0.0818,0.0598,96.923,300000,3,1
0.109,0.0693,8,-21.196,1,0.0388,0.986,0.931,0.13,0.0411,58.869,327573,4,1
0.162,0.0669,5,-21.458,1,0.0448,0.943,0.607,0.131,0.04,81.937,368814,4,1
0.287,0.00562,4,-38.358,0,0.0417,0.995,0.906,0.0615,0.219,77.57,306386,4,1
0.314,0.0249,7,-34.402,1,0.0469,0.995,0.938,0.0914,0.238,102.328,234880,5,1
0.118,0.00916,5,-32.966,1,0.0513,0.992,0.896,0.0582,0.0539,87.589,148000,5,1
0.339,0.0117,2,-33.948,1,0.0553,0.992,0.899,0.0553,0.104,58.201,332880,4,1
0.213,0.0329,7,-28.228,1,0.0451,0.972,0.926,0.0978,0.0366,84.819,208040,3,1
0.406,0.00921,2,-31.822,1,0.087,0.984,0.906,0.0953,0.303,80.507,215800,4,1
0.412,0.0145,8,-30.382,1,0.0481,0.995,0.936,0.0901,0.147,133.196,174383,4,1
0.454,0.0076,4,-33.663,1,0.0408,0.995,0.91,0.0864,0.294,64.645,176518,4,1
0.418,0.00869,7,-37.257,1,0.0455,0.996,0.962,0.105,0.42,87.273,93507,4,1
0.276,0.0708,1,-26.726,1,0.0334,0.986,0.913,0.122,0.137,69.397,269227,4,1
0.435,0.00354,11,-39.482,1,0.0485,0.986,0.909,0.096,0.179,68.542,195000,4,1
0.407,0.00453,5,-30.925,1,0.041,0.995,0.935,0.0798,0.0342,104.957,256360,4,1
0.251,0.128,5,-28.886,0,0.0448,0.993,0.905,0.0992,0.119,122.849,156160,4,1
0.0882,0.00626,10,-35.154,1,0.041,0.99,0.92,0.0756,0.123,83.771,214107,3,1
0.0694,0.00525,3,-35.45,1,0.0482,0.972,0.00751,0.0739,0.036,73.566,179360,4,1
0.324,0.0186,2,-28.248,1,0.0476,0.99,0.934,0.105,0.126,85.297,207640,4,1
0.417,0.026,1,-36.7,1,0.0493,0.995,0.938,0.107,0.269,135.244,285443,4,1
0.216,0.00757,10,-29.747,1,0.0427,0.993,0.823,0.0881,0.0486,115.724,527800,4,1
0.376,0.0192,4,-35.626,1,0.0394,0.995,0.874,0.0778,0.197,111.591,131667,3,1
0.435,0.00889,7,-33.986,1,0.046,0.992,0.941,0.121,0.29,110.307,116960,3,1
0.539,0.00743,11,-37.501,1,0.051,0.996,0.901,0.105,0.267,66.006,141787,1,1
0.321,0.00464,3,-38.222,0,0.0427,0.995,0.844,0.0582,0.218,73.529,150440,3,1
0.095,0.0445,2,-23.086,1,0.0479,0.982,0.88,0.106,0.0481,74.48,421059,4,1
0.183,0.0563,7,-25.703,1,0.0467,0.792,0.00193,0.167,0.044,85.275,213853,4,1
0.109,0.0139,4,-30.513,1,0.0371,0.982,0.964,0.0832,0.0372,68.768,548987,4,1
0.513,0.037,5,-27.573,1,0.0599,0.994,0.948,0.0895,0.238,100.528,128171,4,1
0.15,0.0625,11,-20.646,0,0.0355,0.915,0.928,0.11,0.123,70.79,694720,4,1
0.293,0.00744,6,-33.061,1,0.0557,0.994,0.869,0.0921,0.104,70.106,238893,3,1
0.111,0.0275,7,-31.471,1,0.0544,0.806,0.00738,0.11,0.0378,74.294,600987,4,1
0.35,0.0234,0,-30.945,1,0.041,0.995,0.899,0.0726,0.307,96.532,401760,4,1
0.319,0.0553,10,-27.051,1,0.0442,0.976,0.927,0.114,0.146,96.82,178787,1,1
0.325,0.0735,9,-26.065,1,0.0506,0.991,0.929,0.0804,0.213,173.798,301400,4,1
0.287,0.0052,4,-36.512,1,0.066,0.995,0.875,0.0698,0.0396,63.426,369027,4,1
0.467,0.0193,2,-22.874,1,0.0445,0.996,0.955,0.0806,0.365,76.367,178464,4,1
0.342,0.00369,7,-32.61,1,0.0509,0.994,0.918,0.0631,0.179,62.464,342667,4,1
0.208,0.012,8,-29.933,1,0.0422,0.987,0.919,0.1,0.0391,175.159,257217,3,1
0.524,0.0967,6,-27.245,1,0.0604,0.983,0.96,0.105,0.0374,80.045,163580,3,1
0.328,0.00278,10,-38.801,1,0.0566,0.995,0.868,0.105,0.194,75.387,85907,1,1
0.397,0.00174,11,-33.565,0,0.0601,0.994,0.952,0.0871,0.33,133.598,174467,4,1
0.402,0.00613,7,-32.702,0,0.0626,0.995,0.948,0.0637,0.0798,56.907,275640,4,1
0.273,0.00573,9,-39.245,1,0.0493,0.994,0.913,0.0857,0.174,91.621,193320,3,1
0.121,0.0136,10,-27.871,1,0.0499,0.984,0.861,0.0807,0.0626,166.154,139973,4,1
0.35,0.00579,8,-34.753,1,0.0381,0.991,0.952,0.132,0.152,65.447,167000,4,1
0.264,0.0556,9,-23.917,1,0.0349,0.964,0.91,0.0783,0.0487,99.381,309304,3,1
0.118,0.0269,11,-26.932,1,0.0465,0.991,0.941,0.207,0.0389,89.684,268213,4,1
0.183,0.0075,0,-33.087,1,0.0395,0.974,0.59,0.0731,0.127,66.333,179133,4,1
0.221,0.0436,9,-19.504,1,0.0429,0.992,0.907,0.0946,0.14,105.149,223213,5,1
0.206,0.0319,10,-22.342,1,0.044,0.92,0.668,0.104,0.0821,87.768,425440,4,1
0.15,0.151,4,-20.163,1,0.0429,0.78,0.00377,0.143,0.145,92.134,387333,3,1
0.205,0.0709,0,-23.046,1,0.0428,0.929,0.74,0.103,0.0396,130.948,492267,4,1
0.15,0.0234,3,-24.527,1,0.0432,0.995,0.936,0.103,0.066,62.36,232333,4,1
0.342,0.00713,5,-30.694,1,0.0346,0.995,0.929,0.0911,0.246,100.069,297253,3,1
0.308,0.0261,9,-37.242,0,0.042,0.984,0.928,0.0749,0.148,69.156,132667,4,1
0.194,0.079,4,-21.389,1,0.0425,0.969,0.498,0.126,0.082,100.309,517360,4,1
0.391,0.084,0,-17.843,1,0.0317,0.953,0.0,0.0983,0.111,79.449,222370,4,1
0.575,0.45,4,-9.306,1,0.0259,0.531,6.59e-05,0.124,0.263,132.039,242485,4,1
0.742,0.546,1,-7.694,1,0.0315,0.172,0.38,0.115,0.868,104.996,260520,4,1
0.416,0.762,2,-7.385,1,0.0279,0.312,0.804,0.0559,0.461,95.967,326491,4,1
0.528,0.513,9,-8.266,1,0.0306,0.848,0.0127,0.326,0.463,131.952,187800,4,1
0.532,0.623,5,-9.208,1,0.0331,0.538,7.28e-05,0.0925,0.403,89.937,261923,4,1
0.693,0.308,9,-15.635,1,0.0442,0.645,0.476,0.127,0.677,129.943,151693,4,1
0.651,0.546,1,-9.021,1,0.0357,0.774,0.0437,0.0842,0.623,107.021,229760,4,1
0.73,0.355,10,-9.13,0,0.0359,0.154,0.00155,0.117,0.56,142.143,202653,4,1
0.52,0.212,2,-13.693,1,0.0335,0.901,0.0,0.134,0.4,92.444,180000,4,1
0.75,0.585,9,-7.576,0,0.0285,0.049,0.00552,0.155,0.584,102.331,159595,4,1
0.299,0.142,2,-15.134,1,0.0369,0.965,0.113,0.111,0.123,76.748,269067,4,1
0.595,0.588,10,-11.313,1,0.0624,0.507,0.781,0.113,0.518,166.061,145634,4,1
0.484,0.53,5,-5.821,1,0.0538,0.154,0.0,0.263,0.323,136.848,219724,4,1
0.696,0.0867,7,-25.203,1,0.0418,0.988,0.922,0.108,0.349,129.989,98750,4,1
0.516,0.322,9,-11.762,1,0.0292,0.473,0.00194,0.215,0.261,148.005,182888,3,1
0.445,0.543,0,-8.196,1,0.0272,0.000825,0.0137,0.202,0.102,99.963,278640,4,1
0.508,0.417,10,-9.632,1,0.0296,0.77,0.0928,0.0887,0.483,134.944,305001,4,1
0.454,0.385,10,-12.849,1,0.0313,0.287,9.97e-05,0.0616,0.144,154.918,251667,4,1
0.604,0.789,5,-6.259,1,0.0273,0.0011,0.828,0.368,0.348,122.032,275227,4,1
0.373,0.321,0,-8.932,1,0.0289,0.3,2.03e-05,0.0816,0.181,102.03,344344,4,1
0.467,0.461,1,-7.94,0,0.0274,0.368,0.00115,0.358,0.188,131.325,280187,4,1
0.339,0.243,1,-12.512,1,0.056,0.869,0.00369,0.107,0.183,154.909,277677,3,1
0.507,0.294,2,-10.0,1,0.04,0.896,1.97e-05,0.0966,0.386,114.199,245964,4,1
0.633,0.643,0,-8.122,1,0.0252,0.106,0.00831,0.78,0.472,103.842,130385,4,1
0.454,0.82,2,-4.193,1,0.0567,0.132,0.000969,0.115,0.575,166.303,234800,4,1
0.613,0.822,9,-4.087,1,0.026,0.0092,0.506,0.429,0.567,105.997,128199,4,1
0.501,0.547,1,-7.961,0,0.0243,0.225,0.912,0.288,0.225,87.692,227760,4,1
0.63,0.423,2,-7.705,1,0.0318,0.507,2.24e-06,0.219,0.319,90.019,212713,4,1
0.636,0.572,9,-7.797,1,0.0913,0.287,0.0,0.0878,0.66,131.272,192128,4,1
0.231,0.877,9,-5.278,1,0.0574,0.000653,0.026,0.0694,0.524,186.142,164165,4,1
0.583,0.888,11,-9.414,0,0.0349,0.191,4.58e-05,0.0936,0.706,93.206,203600,4,1
0.54,0.11,8,-19.885,1,0.0328,0.498,0.000614,0.0781,0.172,76.068,290132,4,1
0.34,0.684,11,-6.306,1,0.044,0.00979,0.0,0.348,0.556,112.969,248819,4,1
0.575,0.386,9,-9.584,0,0.037,0.785,0.000289,0.229,0.466,116.408,249191,4,1
0.377,0.44,4,-11.878,1,0.0325,0.931,0.0196,0.105,0.224,128.999,241640,3,1
0.41,0.48,9,-9.417,0,0.0294,0.0561,0.814,0.0972,0.129,75.303,215150,4,1
0.538,0.419,10,-9.705,1,0.0353,0.777,0.329,0.0967,0.529,99.622,228460,4,1
0.371,0.268,1,-10.506,1,0.0281,0.748,0.0517,0.104,0.165,102.617,227093,3,1
